sample_index,sample_seed,run_seed,tm_score,structure,inference_precision,batch_seed,batch_start,batch_count,batch_confidence_rank,rank,selected
54,,1544345179,0.46235013947857595,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0054/sample_0054.pdb,32,4126805141,48,16,6,35,False
5,,1544345179,0.46169830999473555,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0005/sample_0005.pdb,32,4126805093,0,16,5,36,False
75,,1544345179,0.46144605281429435,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0075/sample_0075.pdb,32,4126805157,64,16,11,37,False
67,,1544345179,0.4613535065227008,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0067/sample_0067.pdb,32,4126805157,64,16,3,38,False
0,,1544345179,0.4611335946631885,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0000/sample_0000.pdb,32,4126805093,0,16,0,39,False
12,,1544345179,0.46110342364220863,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0012/sample_0012.pdb,32,4126805093,0,16,12,40,False
88,,1544345179,0.45958436312859974,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0088/sample_0088.pdb,32,4126805173,80,16,8,41,False
69,,1544345179,0.4592264961311821,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0069/sample_0069.pdb,32,4126805157,64,16,5,42,False
11,,1544345179,0.4590930289092354,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0011/sample_0011.pdb,32,4126805093,0,16,11,43,False
8,,1544345179,0.4582363102669387,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0008/sample_0008.pdb,32,4126805093,0,16,8,44,False
4,,1544345179,0.45803392603496174,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0004/sample_0004.pdb,32,4126805093,0,16,4,45,False
73,,1544345179,0.45752715353757256,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0073/sample_0073.pdb,32,4126805157,64,16,9,46,False
55,,1544345179,0.45534346167747436,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0055/sample_0055.pdb,32,4126805141,48,16,7,47,False
9,,1544345179,0.4548818715071452,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0009/sample_0009.pdb,32,4126805093,0,16,9,48,False
